id_gene_MM,biotype_MM,gene_MM,MM_up,MM_down,id_gene_HS,gene_HS,biotype_HS,HS_up,HS_down,id_gene_DM,gene_DM,biotype_DM,DM_up,DM_down
ENSMUSG00000006711,['protein_coding',D130043K22Rik,True,True,ENSG00000142687,KIAA0319L,['protein_coding'],False,True,FBgn0035833,CG7565,['protein_coding'],True,True
ENSMUSG00000028830, 'protein_coding'],AU040320,True,False,ENSG00000142687,KIAA0319L,['protein_coding'],False,True,FBgn0035833,CG7565,['protein_coding'],True,True
ENSMUSG00000026816,['protein_coding'],Gtf3c5,False,True,ENSG00000148308,GTF3C5,['protein_coding'],False,True,FBgn0086445,l(2)37Cd,['protein_coding'],True,True
ENSMUSG00000030750,['protein_coding'],Nsmce1,True,False,ENSG00000169189,NSMCE1,['protein_coding'],True,False,FBgn0031848,Nse1,['protein_coding'],True,True
ENSMUSG00000025792,['protein_coding'],Slc25a10,True,True,ENSG00000183048,SLC25A10,['protein_coding'],True,False,"FBgn0027610,FBgn0038797,FBgn0033248,FBgn0036807,FBgn0036808","Dic1,Dic2,Dic3,CG6893,Dic4","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True,True","True,True,True,True,True"
ENSMUSG00000033075,['protein_coding'],Senp1,True,False,ENSG00000079387,SENP1,['protein_coding'],False,True,FBgn0052110,CG32110,['protein_coding'],True,True
ENSMUSG00000023953,['protein_coding'],Polh,True,True,ENSG00000170734,POLH,['protein_coding'],True,False,FBgn0037141,DNApol-eta,['protein_coding'],True,True
ENSMUSG00000035842,['protein_coding'],Ddx11,True,True,ENSG00000013573,DDX11,['protein_coding'],False,True,FBgn0026876,CG11403,['protein_coding'],True,False
ENSMUSG00000056185,['protein_coding'],Snx32,True,False,ENSG00000089006,SNX5,['protein_coding'],False,True,FBgn0032005,Snx6,['protein_coding'],True,True
ENSMUSG00000027889,['protein_coding'],Ampd2,False,True,ENSG00000116337,AMPD2,['protein_coding'],False,True,FBgn0052626,AMPdeam,['protein_coding'],True,True
ENSMUSG00000031392,['protein_coding'],Irak1,False,True,ENSG00000198001,IRAK4,['protein_coding'],False,True,FBgn0010441,pll,['protein_coding'],True,True
ENSMUSG00000032101,['protein_coding',Ddx25,True,False,ENSG00000168872,DDX19A,['protein_coding'],False,True,FBgn0024804,Dbp80,['protein_coding'],True,True
ENSMUSG00000033658, 'protein_coding'],Ddx19b,True,False,ENSG00000168872,DDX19A,['protein_coding'],False,True,FBgn0024804,Dbp80,['protein_coding'],True,True
ENSMUSG00000032777,['protein_coding'],Gtf3c1,True,True,ENSG00000077235,GTF3C1,['protein_coding'],False,True,FBgn0032517,CG7099,['protein_coding'],True,True
ENSMUSG00000062859,['protein_coding'],Tcp11,True,False,ENSG00000176148,TCP11L1,['protein_coding'],False,True,FBgn0029820,CG16721,['protein_coding'],True,True
ENSMUSG00000033985,['protein_coding',Tesk2,True,False,ENSG00000070759,TESK2,['protein_coding'],False,True,FBgn0004876,cdi,['protein_coding'],True,True
ENSMUSG00000028458, 'protein_coding'],Tesk1,True,False,ENSG00000070759,TESK2,['protein_coding'],False,True,FBgn0004876,cdi,['protein_coding'],True,True
ENSMUSG00000000365,['protein_coding'],Rnf17,True,False,ENSG00000132972,RNF17,['protein_coding'],False,True,FBgn0263974,qin,['protein_coding'],True,True
ENSMUSG00000025790,['protein_coding'],Slco3a1,True,False,ENSG00000173930,SLCO4C1,['protein_coding'],True,False,"FBgn0051634,FBgn0032123","Oatp26F,Oatp30B","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000040843,['protein_coding'],Tiprl,True,False,ENSG00000143155,TIPRL,['protein_coding'],False,True,FBgn0031094,CG9578,['protein_coding'],True,True
ENSMUSG00000000532,['protein_coding',Acvr1b,False,True,ENSG00000135503,ACVR1B,['protein_coding'],False,True,"FBgn0003716,FBgn0011300,FBgn0003317","tkv,babo,sax","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000026836, 'protein_coding'],Acvr1,False,True,ENSG00000135503,ACVR1B,['protein_coding'],False,True,"FBgn0003716,FBgn0011300,FBgn0003317","tkv,babo,sax","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000018845,['protein_coding'],Unc45b,True,False,ENSG00000140553,UNC45A,['protein_coding'],True,False,FBgn0010812,unc-45,['protein_coding'],True,True
ENSMUSG00000006398,['protein_coding'],Cdc20,True,False,ENSG00000117399,CDC20,['protein_coding'],True,False,FBgn0001086,fzy,['protein_coding'],True,True
ENSMUSG00000005823,['protein_coding'],Gpr108,True,True,"ENSG00000125734,ENSG00000148358","GPR108,GPR107","['protein_coding', 'protein_coding']","False,False","True,True",FBgn0030109,CG12121,['protein_coding'],True,True
ENSMUSG00000010044,['protein_coding'],Zmynd10,True,True,ENSG00000004838,ZMYND10,['protein_coding'],True,True,FBgn0266709,Zmynd10,['protein_coding'],True,True
ENSMUSG00000003868,['protein_coding'],Ruvbl2,True,False,ENSG00000183207,RUVBL2,['protein_coding'],True,False,FBgn0040075,rept,['protein_coding'],True,True
ENSMUSG00000024892,['protein_coding'],Pcx,False,True,ENSG00000173599,PC,['protein_coding'],True,False,FBgn0027580,PCB,['protein_coding'],True,True
ENSMUSG00000026028,['protein_coding',Trak2,False,True,ENSG00000115993,TRAK2,['protein_coding'],False,True,FBgn0262872,milt,['protein_coding'],True,True
ENSMUSG00000032536, 'protein_coding'],Trak1,False,True,ENSG00000115993,TRAK2,['protein_coding'],False,True,FBgn0262872,milt,['protein_coding'],True,True
ENSMUSG00000050213,['protein_coding'],Snip1,True,False,ENSG00000163877,SNIP1,['protein_coding'],False,True,FBgn0039943,CG17168,['protein_coding'],True,True
ENSMUSG00000028756,['protein_coding'],Pink1,True,False,ENSG00000158828,PINK1,['protein_coding'],False,True,FBgn0029891,Pink1,['protein_coding'],True,True
ENSMUSG00000025911,['protein_coding'],Adhfe1,True,False,ENSG00000147576,ADHFE1,['protein_coding'],True,True,FBgn0017482,T3dh,['protein_coding'],True,False
ENSMUSG00000026575,['protein_coding'],Nme7,True,False,ENSG00000143156,NME7,['protein_coding'],False,True,FBgn0028997,nmdyn-D7,['protein_coding'],True,True
ENSMUSG00000019302,['protein_coding'],Atp6v0a1,False,True,ENSG00000033627,ATP6V0A1,['protein_coding'],False,True,"FBgn0032373,FBgn0028670,FBgn0028671,FBgn0028669","Vha100-5,Vha100-2,Vha100-1,Vha100-3","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True","True,True,True,True"
ENSMUSG00000034707,['protein_coding'],Gns,False,True,ENSG00000135677,GNS,['protein_coding'],True,False,"FBgn0260475,FBgn0033836","CG30059,CG18278","['protein_coding', 'protein_coding']","True,True","False,False"
ENSMUSG00000025979,['protein_coding'],Mob4,False,True,ENSG00000115540,MOB4,['protein_coding'],False,True,FBgn0259483,Mob4,['protein_coding'],True,True
ENSMUSG00000021731,['protein_coding'],Mrps30,True,False,ENSG00000112996,MRPS30,['protein_coding'],False,True,FBgn0030692,mRpS30,['protein_coding'],True,True
ENSMUSG00000041459,['protein_coding'],Tardbp,False,True,ENSG00000120948,TARDBP,['protein_coding'],False,True,"FBgn0036496,FBgn0025790","CG7804,TBPH","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000027425,['protein_coding'],Kat14,False,True,ENSG00000149474,KAT14,['protein_coding'],False,True,FBgn0032691,Atac2,['protein_coding'],True,True
ENSMUSG00000040189,['protein_coding'],Ccdc114,True,False,ENSG00000105479,CCDC114,['protein_coding'],True,True,"FBgn0038452,FBgn0039070","CG14905,CG17083","['protein_coding', 'protein_coding']","False,True","True,True"
ENSMUSG00000016541,['protein_coding'],Atxn10,True,False,ENSG00000130638,ATXN10,['protein_coding'],False,True,FBgn0034266,CG4975,['protein_coding'],True,True
ENSMUSG00000021224,['protein_coding'],Numb,False,True,ENSG00000133961,NUMB,['protein_coding'],False,True,FBgn0002973,numb,['protein_coding'],True,True
ENSMUSG00000023272,['protein_coding',Creld2,True,False,"ENSG00000163703,ENSG00000184164","CRELD1,CRELD2","['protein_coding', 'protein_coding']","False,False","True,True",FBgn0031217,CG11377,['protein_coding'],True,True
ENSMUSG00000030284, 'protein_coding'],Creld1,False,True,"ENSG00000163703,ENSG00000184164","CRELD1,CRELD2","['protein_coding', 'protein_coding']","False,False","True,True",FBgn0031217,CG11377,['protein_coding'],True,True
ENSMUSG00000024500,['protein_coding',Ppp2r2b,True,False,ENSG00000175470,PPP2R2D,['protein_coding'],False,True,FBgn0004889,tws,['protein_coding'],True,True
ENSMUSG00000041769, 'protein_coding'],Ppp2r2d,True,False,ENSG00000175470,PPP2R2D,['protein_coding'],False,True,FBgn0004889,tws,['protein_coding'],True,True
ENSMUSG00000006390,['protein_coding'],Elovl1,False,True,ENSG00000066322,ELOVL1,['protein_coding'],False,True,"FBgn0051523,FBgn0051522","CG31523,CG31522","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000029504,['protein_coding'],Ddx51,True,True,ENSG00000185163,DDX51,['protein_coding'],False,True,FBgn0004556,Dbp73D,['protein_coding'],True,True
ENSMUSG00000059208,['protein_coding'],Hnrnpm,False,True,ENSG00000099783,HNRNPM,['protein_coding'],False,True,FBgn0267790,rump,['protein_coding'],True,True
ENSMUSG00000056832,['protein_coding'],Ttc26,True,False,ENSG00000105948,TTC26,['protein_coding'],True,False,FBgn0038358,CG4525,['protein_coding'],True,True
ENSMUSG00000028693,['protein_coding'],Nasp,True,False,ENSG00000132780,NASP,['protein_coding'],False,True,FBgn0037624,CG8223,['protein_coding'],True,True
ENSMUSG00000028271,['protein_coding'],Gtf2b,True,False,ENSG00000137947,GTF2B,['protein_coding'],False,True,FBgn0004915,TfIIB,['protein_coding'],True,True
ENSMUSG00000039629,['protein_coding',Strip2,False,True,ENSG00000128578,STRIP2,['protein_coding'],True,True,FBgn0035437,Strip,['protein_coding'],True,True
ENSMUSG00000014601, 'protein_coding'],Strip1,False,True,ENSG00000128578,STRIP2,['protein_coding'],True,True,FBgn0035437,Strip,['protein_coding'],True,True
ENSMUSG00000013858,['protein_coding'],Tmem259,True,False,ENSG00000182087,TMEM259,['protein_coding'],True,True,FBgn0034071,CG8405,['protein_coding'],True,True
ENSMUSG00000013997,['protein_coding'],Nit1,True,False,ENSG00000158793,NIT1,['protein_coding'],False,True,FBgn0024945,NitFhit,['protein_coding'],True,True
ENSMUSG00000005469,['protein_coding'],Prkaca,True,False,ENSG00000165059,PRKACG,['protein_coding'],True,False,"FBgn0000273,FBgn0000274,FBgn0039796","Pka-C1,Pka-C2,CG12069","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000036743,['protein_coding'],Psma8,True,True,ENSG00000154611,PSMA8,['protein_coding'],False,True,"FBgn0017556,FBgn0004066,FBgn0265606","Prosalpha4T2,Prosalpha4,Prosalpha4T1","['protein_coding', 'protein_coding', 'protein_coding']","True,True,True","True,True,True"
ENSMUSG00000026229,['protein_coding'],Psmd1,False,True,ENSG00000173692,PSMD1,['protein_coding'],False,True,FBgn0028692,Rpn2,['protein_coding'],True,True
ENSMUSG00000021759,['protein_coding'],Plpp1,True,False,ENSG00000067113,PLPP1,['protein_coding'],False,True,"FBgn0037164,FBgn0037165,FBgn0037163,FBgn0041087,FBgn0016078","CG11438,CG11437,laza,wun2,wun","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,False,True,True,True","True,True,False,True,True"
ENSMUSG00000019984,['protein_coding'],Med23,False,True,ENSG00000112282,MED23,['protein_coding'],False,True,FBgn0034795,MED23,['protein_coding'],True,False
ENSMUSG00000028294,['protein_coding'],Cfap206,True,False,ENSG00000272514,CFAP206,['protein_coding'],True,True,FBgn0034532,CG13436,['protein_coding'],True,True
ENSMUSG00000024498,['protein_coding'],Tcerg1,False,True,ENSG00000113649,TCERG1,['protein_coding'],False,True,FBgn0261641,CG42724,['protein_coding'],True,True
ENSMUSG00000020776,['protein_coding'],Fbf1,True,True,ENSG00000188878,FBF1,['protein_coding'],True,False,FBgn0036206,CG5964,['protein_coding'],True,True
ENSMUSG00000031753,['protein_coding'],Cog4,True,False,ENSG00000103051,COG4,['protein_coding'],True,False,FBgn0032258,CG7456,['protein_coding'],True,True
ENSMUSG00000025575,['protein_coding'],Cant1,True,False,ENSG00000171302,CANT1,['protein_coding'],True,False,FBgn0037900,CG5276,['protein_coding'],True,True
ENSMUSG00000020593,['protein_coding'],Lpin1,True,False,ENSG00000101577,LPIN2,['protein_coding'],False,True,FBgn0263593,Lpin,['protein_coding'],True,True
ENSMUSG00000029111,['protein_coding'],Nelfa,True,True,ENSG00000185049,NELFA,['protein_coding'],False,True,FBgn0038872,Nelf-A,['protein_coding'],True,True
ENSMUSG00000061759,['protein_coding'],Armt1,True,True,ENSG00000146476,ARMT1,['protein_coding'],False,True,"FBgn0034689,FBgn0034687,FBgn0028892,FBgn0034688","CG2921,CG11475,CG4161,CG11474","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True","True,True,True,True"
ENSMUSG00000004880,['protein_coding',Lbr,False,True,ENSG00000143815,LBR,['protein_coding'],False,True,FBgn0034657,LBR,['protein_coding'],True,True
ENSMUSG00000024799, 'protein_coding'],Tm7sf2,True,True,ENSG00000143815,LBR,['protein_coding'],False,True,FBgn0034657,LBR,['protein_coding'],True,True
ENSMUSG00000004789,['protein_coding'],Dlst,False,True,ENSG00000119689,DLST,['protein_coding'],False,True,FBgn0037891,CG5214,['protein_coding'],True,True
ENSMUSG00000005150,['protein_coding'],Wdr83,True,True,ENSG00000123154,WDR83,['protein_coding'],False,True,FBgn0028897,CG4935,['protein_coding'],True,True
ENSMUSG00000058290,['protein_coding'],Espl1,True,False,ENSG00000135476,ESPL1,['protein_coding'],True,True,FBgn0035627,Sse,['protein_coding'],True,True
ENSMUSG00000039463,['protein_coding'],Slc9a8,True,False,ENSG00000197818,SLC9A8,['protein_coding'],False,True,FBgn0026787,Nhe1,['protein_coding'],True,True
ENSMUSG00000027822,['protein_coding'],Slc33a1,True,False,ENSG00000169359,SLC33A1,['protein_coding'],False,True,FBgn0036662,CG9706,['protein_coding'],True,True
ENSMUSG00000061559,['protein_coding'],Wdr61,False,True,ENSG00000140395,WDR61,['protein_coding'],True,True,FBgn0027524,CG3909,['protein_coding'],True,True
ENSMUSG00000078676,['protein_coding'],Casc3,False,True,ENSG00000108349,CASC3,['protein_coding'],False,True,FBgn0045862,btz,['protein_coding'],True,True
ENSMUSG00000031935,['protein_coding'],Med17,False,True,ENSG00000042429,MED17,['protein_coding'],False,True,FBgn0038578,MED17,['protein_coding'],True,True
ENSMUSG00000031730,['protein_coding'],Dhodh,False,True,ENSG00000102967,DHODH,['protein_coding'],False,True,FBgn0000447,Dhod,['protein_coding'],True,True
ENSMUSG00000040265,['protein_coding',Dnm3,True,False,ENSG00000106976,DNM1,['protein_coding'],False,True,FBgn0003392,shi,['protein_coding'],True,True
ENSMUSG00000026825, 'protein_coding',Dnm1,True,False,ENSG00000106976,DNM1,['protein_coding'],False,True,FBgn0003392,shi,['protein_coding'],True,True
ENSMUSG00000033335, 'protein_coding'],Dnm2,True,False,ENSG00000106976,DNM1,['protein_coding'],False,True,FBgn0003392,shi,['protein_coding'],True,True
ENSMUSG00000020863,['protein_coding'],Luc7l3,False,True,ENSG00000108848,LUC7L3,['protein_coding'],False,True,FBgn0029887,CG3198,['protein_coding'],True,True
ENSMUSG00000026111,['protein_coding'],Unc50,True,True,ENSG00000115446,UNC50,['protein_coding'],True,True,FBgn0037609,CG9773,['protein_coding'],True,True
ENSMUSG00000026743,['protein_coding'],Mllt10,True,True,ENSG00000078403,MLLT10,['protein_coding'],True,True,FBgn0261238,Alh,['protein_coding'],True,True
ENSMUSG00000028010,['protein_coding'],Gar1,False,True,ENSG00000109534,GAR1,['protein_coding'],False,True,FBgn0011824,CG4038,['protein_coding'],True,True
ENSMUSG00000041679,['protein_coding'],Lrrc29,True,False,ENSG00000125122,LRRC29,['protein_coding'],True,False,"FBgn0038202,FBgn0033337","CG12402,CG8272","['protein_coding', 'protein_coding']","True,True","True,True"
ENSMUSG00000022536,['protein_coding'],Glyr1,False,True,ENSG00000140632,GLYR1,['protein_coding'],False,True,FBgn0043456,CG4747,['protein_coding'],True,True
ENSMUSG00000071454,['protein_coding'],Dtnb,True,False,ENSG00000134769,DTNA,['protein_coding'],False,True,FBgn0033739,Dyb,['protein_coding'],True,False
ENSMUSG00000031575,['protein_coding'],Ash2l,True,False,ENSG00000129691,ASH2L,['protein_coding'],False,True,FBgn0000139,ash2,['protein_coding'],True,True
ENSMUSG00000028212,['protein_coding',Ccne2,True,True,ENSG00000175305,CCNE2,['protein_coding'],True,True,FBgn0010382,CycE,['protein_coding'],True,True
ENSMUSG00000002068, 'protein_coding'],Ccne1,True,False,ENSG00000175305,CCNE2,['protein_coding'],True,True,FBgn0010382,CycE,['protein_coding'],True,True
ENSMUSG00000047989,['protein_coding'],Ino80c,True,False,ENSG00000153391,INO80C,['protein_coding'],False,True,FBgn0040929,CG12659,['protein_coding'],True,True
ENSMUSG00000028550,['protein_coding',Atg4c,True,False,"ENSG00000130734,ENSG00000125703","ATG4D,ATG4C","['protein_coding', 'protein_coding']","False,True","True,False",FBgn0038325,Atg4b,['protein_coding'],True,True
ENSMUSG00000002820, 'protein_coding'],Atg4d,True,True,"ENSG00000130734,ENSG00000125703","ATG4D,ATG4C","['protein_coding', 'protein_coding']","False,True","True,False",FBgn0038325,Atg4b,['protein_coding'],True,True
ENSMUSG00000027522,['protein_coding'],Stx16,True,True,ENSG00000124222,STX16,['protein_coding'],False,True,FBgn0031106,Syx16,['protein_coding'],True,True
ENSMUSG00000031889,['protein_coding'],D230025D16Rik,False,True,ENSG00000125149,C16orf70,['protein_coding'],False,True,FBgn0035877,CG7083,['protein_coding'],True,False
ENSMUSG00000037210,['protein_coding'],Fam193a,True,False,ENSG00000125386,FAM193A,['protein_coding'],False,True,FBgn0038108,CG7518,['protein_coding'],True,True
ENSMUSG00000055319,['protein_coding'],Sec23ip,True,False,ENSG00000085788,DDHD2,['protein_coding'],False,True,FBgn0031990,PAPLA1,['protein_coding'],True,True
ENSMUSG00000023908,['protein_coding'],Pkmyt1,True,False,ENSG00000127564,PKMYT1,['protein_coding'],True,True,FBgn0040298,Myt1,['protein_coding'],True,True
ENSMUSG00000026019,['protein_coding'],Wdr12,True,False,ENSG00000138442,WDR12,['protein_coding'],False,True,FBgn0032298,CG6724,['protein_coding'],True,True
ENSMUSG00000056973,['protein_coding',Ces1d,True,False,ENSG00000172831,CES2,['protein_coding'],False,True,"FBgn0029690,FBgn0000326,FBgn0037090,FBgn0001114,FBgn0015571,FBgn0015572,FBgn0015574","CG6414,clt,Est-Q,Glt,alpha-Est3,alpha-Est4,alpha-Est6","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True,True,True,True","False,False,False,True,True,True,True"
ENSMUSG00000074156, 'protein_coding'],Ces1h,False,True,ENSG00000172831,CES2,['protein_coding'],False,True,"FBgn0029690,FBgn0000326,FBgn0037090,FBgn0001114,FBgn0015571,FBgn0015572,FBgn0015574","CG6414,clt,Est-Q,Glt,alpha-Est3,alpha-Est4,alpha-Est6","['protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding', 'protein_coding']","True,True,True,True,True,True,True","False,False,False,True,True,True,True"
