id_gene,Stock Number,Transgene,Status,FT1 eggs,FT1 hatched,FT2 eggs,FT2 hatched,FT3 eggs,FT3 hatched,FT4 eggs,FT4 hatched,Recorded cellular phenotype,Previously reported in DM?,Function,Previous ref to RNAi working?,Other species infertility phenotype?,Our DM pheno code,Others DM pheno code,MM pheno code,HS pheno code,Flybase link
FBgn0028968,v25101,,Pending,,,,,,,,,,Yes. Meiotic cytokinesis defects (10.1242/jcs.103317)).,"Subunit of the coat complex of COPI vesicles, which transport cargo within the Golgi apparatus and from the Golgi apparatus to the endoplasmic reticulum.",Yes,,,A,,,http://flybase.org/reports/FBgn0028968
FBgn0028997,v35901,,Pending,,,,,,,,,,No,Nucleoside-diphosphate kinase.,Yes,,,,,,http://flybase.org/reports/FBgn0028997
FBgn0029094,55250,,Pending,,,,,,,,,,No,RNA polymerase II repressing transcription factor binding.,Yes,,,,,,http://flybase.org/reports/FBgn0029094
FBgn0029155,v27533,,Pending,,,,,,,,,,No,Malate dehydrogenase.,Yes,,,,,,http://flybase.org/reports/FBgn0029155
FBgn0029714,v24762,,Pending,,,,,,,,,,No,rRNA (pseudouridine) methyltransferase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0029714
FBgn0029906,28536,,Pending,,,,,,,,,,No,Glucosyl transferase enzyme in the N-glycosylation pathway of the endoplasmic reticulum.,Yes,,,,,,http://flybase.org/reports/FBgn0029906
FBgn0029969,v16099,,Pending,,,,,,,,,,No,Acetyl-CoA C-acyltransferase.,Yes,,,,,,http://flybase.org/reports/FBgn0029969
FBgn0030434,v21618,,Pending,,,,,,,,,,No,Regulation of the ecdysone signaling and the Notch signaling pathway in the wing.,Yes,,,,,,http://flybase.org/reports/FBgn0030434
FBgn0030610,v29839,,Pending,,,,,,,,,,No,Copper chaperone activity.,Yes,,,,,,http://flybase.org/reports/FBgn0030610
FBgn0030692,v40712,,Pending,,,,,,,,,,No,Mitochondrial ribosomal protein S30.,Yes,,,,,,http://flybase.org/reports/FBgn0030692
FBgn0030794,43967,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0030794
FBgn0030932,v18545,,Pending,,,,,,,,,,No,Enzyme that transfers the γ-glutamyl moiety from donors to substrates.,Yes,,,,,,http://flybase.org/reports/FBgn0030932
FBgn0031052,67882,,Pending,,,,,,,,,,No,Chromatin DNA binding.,No,,,,,,http://flybase.org/reports/FBgn0031052
FBgn0031170,38353,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,Yes,,,,,,http://flybase.org/reports/FBgn0031170
FBgn0031171,v100868,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No,,,,,,http://flybase.org/reports/FBgn0031171
FBgn0031227,v34687,,Pending,,,,,,,,,,No,Pseudouridine synthase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0031227
FBgn0031254,v32059,,Pending,,,,,,,,,,No,GTP binding.,Yes,,,,,,http://flybase.org/reports/FBgn0031254
FBgn0031256,v108576,,Pending,,,,,,,,,,Yes. Defects in male germ line stem cell niche (10.1523/JNEUROSCI.3128-16.2017)).,Secreted protein that activates integrin signaling.,Yes,,,D,,,http://flybase.org/reports/FBgn0031256
FBgn0031266,33650,,Pending,,,,,,,,,,No,mRNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0031266
FBgn0031456,v33569,,Pending,,,,,,,,,,No,Transportin-Serine/Arginine: importin-beta family protein involved in the regulation of mRNA splicing.,Yes,,,,,,http://flybase.org/reports/FBgn0031456
FBgn0031536,v26054,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0031536
FBgn0031566,67015,,Pending,,,,,,,,,,No,Glycerophosphocholine phosphodiesterase.,No,,,,,,http://flybase.org/reports/FBgn0031566
FBgn0031779,No RNAi,,Pending,,,,,,,,,,No,GTPase activator activity; Sar guanyl-nucleotide exchange factor activity.,-,,,,,,http://flybase.org/reports/FBgn0031779
FBgn0031848,41847,,Pending,,,,,,,,,,No,RING finger protein with E3 ubiquitin ligase activity that is part of the SMC5/6 protein complex.,No,,,,,,http://flybase.org/reports/FBgn0031848
FBgn0031865,41897,,Pending,,,,,,,,,,No,Na[+]/H[+] hydrogen antiporter 1:  chloride transmembrane transporter.,No,,,,,,http://flybase.org/reports/FBgn0031865
FBgn0031947,v37670,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0031947
FBgn0032005,v24276,,Pending,,,,,,,,,,No,Phosphatidylinositol-3-phosphate binding.,Yes,,,,,,http://flybase.org/reports/FBgn0032005
FBgn0032205,62378,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0032205
FBgn0032478,v27420,,Pending,,,,,,,,,,No,Unknown.,Yes,Mouse infertility. Sperm tail defects (http://www.jbc.org/content/283/27/19039.long),,,B,,http://flybase.org/reports/FBgn0032478
FBgn0032633,50901,,Pending,,,,,,,,,,No,Scaffold protein well conserved across animals that associates with actin-rich structures during cell division.,No,,,,,,http://flybase.org/reports/FBgn0032633
FBgn0032700,53913,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0032700
FBgn0032813,v37672,,Pending,,,,,,,,,,No,DNA polymerase binding.,Yes,,,,,,http://flybase.org/reports/FBgn0032813
FBgn0033117,v41819,,Pending,,,,,,,,,,No,"3'-5'-exodeoxyribonuclease activity; endodeoxyribonuclease activity, producing 5'-phosphomonoesters.",Yes,,,,,,http://flybase.org/reports/FBgn0033117
FBgn0033179,v17529,,Pending,,,,,,,,,,No,Involved in nuclear envelope reassembly and rhabdomere development (ubiquitin binding).,Yes,,,,,,http://flybase.org/reports/FBgn0033179
FBgn0033199,v44908,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0033199
FBgn0033226,v41406,,Pending,,,,,,,,,,No,Carboxylesterase; soluble epoxide hydrolase.,Yes,,,,,,http://flybase.org/reports/FBgn0033226
FBgn0033260,v44829,,Pending,,,,,,,,,,No,Molecular scaffold for the CRL4 E3 ubiquitin ligase complex.,Yes,Mouse infertility. Meiotic defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3065526/),,,A,,http://flybase.org/reports/FBgn0033260
FBgn0033273,v13761,,Pending,,,,,,,,,,No,Essential factor for primary piRNA biogenesis.,Yes,Mouse infertility. Meiotic arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2727916/),,,A,,http://flybase.org/reports/FBgn0033273
FBgn0033337,31361,,Pending,,,,,,,,,,No,Contributes to ubiquitin-protein transferase activity.,No,,,,,,http://flybase.org/reports/FBgn0033337
FBgn0033352,53249,,Pending,,,,,,,,,,Yes. Weak tumorigenic effect in spermatogonia (10.1016/j.jgg.2016.12.007).,Contributes to poly(A)-specific ribonuclease activity.,Yes,,,D,,,http://flybase.org/reports/FBgn0033352
FBgn0033507,44654,,Pending,,,,,,,,,,No,DNA binding.,No,,,,,,http://flybase.org/reports/FBgn0033507
FBgn0033636,v38411,,Pending,,,,,,,,,,No,Transcription factor involved in chromatin remodeling and nervous system development.,Yes,,,,,,http://flybase.org/reports/FBgn0033636
FBgn0033672,35617,,Pending,,,,,,,,,,"Yes. Nebenkern defect, no sperm (10.1016/j.cub.2006.03.062)).",Intramembrane serine protease of the rhomboid family present in the inner membrane of mitochondria.,No,,,B,,,http://flybase.org/reports/FBgn0033672
FBgn0033844,v7988,,Pending,,,,,,,,,,No,Ethanolaminephosphotransferase; diacylglycerol cholinephosphotransferase.,Yes,,,,,,http://flybase.org/reports/FBgn0033844
FBgn0034068,44027,,Pending,,,,,,,,,,No,"Inhibits the immune deficiency pathway, but not the Toll pathway.",No,,,,,,http://flybase.org/reports/FBgn0034068
FBgn0034127,61183,,Pending,,,,,,,,,,No,Malate dehydrogenase.,No,,,,,,http://flybase.org/reports/FBgn0034127
FBgn0034181,31756,,Pending,,,,,,,,,,No,RNA binding; translation activator activity.,Yes,,,,,,http://flybase.org/reports/FBgn0034181
FBgn0034205,v41460,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0034205
FBgn0034277,33752,,Pending,,,,,,,,,,No,Oligosaccharide transferase Δ subunit: involved in the cellular encapsulation response.,No,,,,,,http://flybase.org/reports/FBgn0034277
FBgn0034282,43988,,Pending,,,,,,,,,,No,Histone binding.,Yes,,,,,,http://flybase.org/reports/FBgn0034282
FBgn0034307,v38420,,Pending,,,,,,,,,,No,GTP binding.,Yes,,,,,,http://flybase.org/reports/FBgn0034307
FBgn0034352,64623,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0034352
FBgn0034432,55347,,Pending,,,,,,,,,,No,Predicted flavin adenine dinucleotide binding; very-long-chain-acyl-CoA dehydrogenase activity.,No,,,,,,http://flybase.org/reports/FBgn0034432
FBgn0034493,41850,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No,,,,,,http://flybase.org/reports/FBgn0034493
FBgn0034735,67425,,Pending,,,,,,,,,,No,Predicted flavin adenine dinucleotide binding.,No,,,,,,http://flybase.org/reports/FBgn0034735
FBgn0034854,v40450,,Pending,,,,,,,,,,No,ADP-ribosylation factor binding; Rab GTPase binding.,No,,,,,,http://flybase.org/reports/FBgn0034854
FBgn0035110,v46676,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0035110
FBgn0035168,v17732,,Pending,,,,,,,,,,Yes. Axoneme defects (10.1016/j.cub.2014.09.047).,"Cytoplasmic protein located in the cilium transition zone, which assists in the compartmentalization of the cilium in sensory cilia, and the ciliary tip in sperm flagella. Its roles include coordinated movement behavior and sperm motility.",Yes,Human and mouse infertility. Sperm motility defects (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3283211/ and http://www.informatics.jax.org/marker/phenotypes/MGI:2384917),,B,C,C,http://flybase.org/reports/FBgn0035168
FBgn0035232,v18734,,Pending,,,,,,,,,,No,Predicted metal ion binding; transcription regulatory region DNA binding; ubiquitin-protein transferase activity.,No,,,,,,http://flybase.org/reports/FBgn0035232
FBgn0035248,v100923,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0035248
FBgn0035308,v100293,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0035308
FBgn0035415,50541,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0035415
FBgn0035675,57586,,Pending,,,,,,,,,,No,Predicted to contribute to RNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0035675
FBgn0035693,v103487,,Pending,,,,,,,,,,No,"Predicted nuclear import signal receptor activity, Ran GTPase binding.",No,,,,,,http://flybase.org/reports/FBgn0035693
FBgn0035799,53239,,Pending,,,,,,,,,,No,"Predicted to contribute to ATP-dependent microtubule motor activity, plus-end-directed.",No,,,,,,http://flybase.org/reports/FBgn0035799
FBgn0035831,v28179,,Pending,,,,,,,,,,No,Predicted to contributes to ribonuclease MRP activity.,Yes,,,,,,http://flybase.org/reports/FBgn0035831
FBgn0035833,v36291,,Pending,,,,,,,,,,No,Unknown.,Yes,Mouse infertility. Spermiogenesis defects (https://www.nature.com/articles/s41598-018-28666-6),,,B,,http://flybase.org/reports/FBgn0035833
FBgn0035849,27085,,Pending,,,,,,,,,,"Yes. Male semi-sterile, pre-meiotic defects that extend to later developmental stages (10.1093/hmg/ddu557)","Estrogen-related receptor: directly induces a transcriptional switch in mid-embryogenesis, up-regulating genes that act in biosynthetic pathways.",Yes,,,D,,,http://flybase.org/reports/FBgn0035849
FBgn0035851,33755,,Pending,,,,,,,,,,No,Transcription coregulator activity.,No,,,,,,http://flybase.org/reports/FBgn0035851
FBgn0035987,32883,,Pending,,,,,,,,,,Yes. Spermatogonia tumor (10.1016/j.jgg.2016.12.007)).,Predicted hydrolase activity; mRNA binding.,Yes,,,D,,,http://flybase.org/reports/FBgn0035987
FBgn0036053,36129,,Pending,,,,,,,,,,No,Calcium-independent phospholipase A2 VIA: repairing oxidized mitochondrial lipids and preventing cytochrome c release.,Yes,Mouse infertility. Sperm motility defects and slight reduction in number (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3733543/),,,C,,http://flybase.org/reports/FBgn0036053
FBgn0036173,v9210,,Pending,,,,,,,,,,No,Predicted ATPase activator activity.,Yes,,,,,,http://flybase.org/reports/FBgn0036173
FBgn0036206,v33617,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0036206
FBgn0036211,65007,,Pending,,,,,,,,,,No,Cytochrome-b5 reductase.,No,,,,,,http://flybase.org/reports/FBgn0036211
FBgn0036374,No RNAi,,Pending,,,,,,,,,,No,Predicted transcription coregulator activity.,-,,,,,,http://flybase.org/reports/FBgn0036374
FBgn0036386,v36409,,Pending,,,,,,,,,,Yes. Early germ cell defects (10.1534/genetics.103.023184)).,Predicted RNA binding.,Yes,,,D,,,http://flybase.org/reports/FBgn0036386
FBgn0036480,65357,,Pending,,,,,,,,,,Yes. Centriole defects from spermatocyte stage onwards (10.1242/jcs.113506),Microtubule binding protein important for centriole elongation and stability.,No,,,A,,,http://flybase.org/reports/FBgn0036480
FBgn0036580,v18099,,Pending,,,,,,,,,,No,Predicted DNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0036580
FBgn0036662,v49346,,Pending,,,,,,,,,,No,Predicted acetyl-CoA transmembrane transporter activity; solute:proton symporter activity.,Yes,,,,,,http://flybase.org/reports/FBgn0036662
FBgn0036734,55252,,Pending,,,,,,,,,,No,Predicted mRNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0036734
FBgn0036801,34688,,Pending,,,,,,,,,,No,Myosin phosphatase targeting subunit 75D: phosphatase 1 binding protein involved in myosin phosphatase regulation.,No,,,,,,http://flybase.org/reports/FBgn0036801
FBgn0036807,v102093,,Pending,,,,,,,,,,No,"Predicted antiporter activity; malate, oxaloacetate, succinate, sulfate and thiosulfate transmembrane transporter activity.",No,,,,,,http://flybase.org/reports/FBgn0036807
FBgn0036837,66314,,Pending,,,,,,,,,,No,Glycerophosphocholine phosphodiesterase.,No,,,,,,http://flybase.org/reports/FBgn0036837
FBgn0036888,v44649,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,Yes,,,,,,http://flybase.org/reports/FBgn0036888
FBgn0036893,v106062,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0036893
FBgn0037374,v108991,,Pending,,,,,,,,,,No,Conserved protein that is located in the endoplasmic reticulum membrane.,No,,,,,,http://flybase.org/reports/FBgn0037374
FBgn0037490,v17972,,Pending,,,,,,,,,,No,Predicted nucleic acid binding.,Yes,,,,,,http://flybase.org/reports/FBgn0037490
FBgn0037531,56943,,Pending,,,,,,,,,,No,Predicted ATP binding.,No,,,,,,http://flybase.org/reports/FBgn0037531
FBgn0037543,v27334,,Pending,,,,,,,,,,No,Predicted rRNA (guanine) methyltransferase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0037543
FBgn0037549,v35288,,Pending,,,,,,,,,,No,Predicted ATP binding; helicase activity; RNA binding.,Yes,,,,,,http://flybase.org/reports/FBgn0037549
FBgn0037659,v31402,,Pending,,,,,,,,,,No,Lysine (K)-specific demethylase 2: [Histone H3]-dimetyl-L-lysine-36 demethylase.,Yes,,,,,,http://flybase.org/reports/FBgn0037659
FBgn0037737,55743,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0037737
FBgn0037756,v42640,,Pending,,,,,,,,,,No,Predicted heparin binding; low-density lipoprotein particle receptor binding; receptor antagonist activity,Yes,,,,,,http://flybase.org/reports/FBgn0037756
FBgn0037781,33050,,Pending,,,,,,,,,,No,"Member of the Fanconi anemia pathway, which is a key mediator of DNA damage repair through homologous recombination.",No,Mouse infertility. Early germ cell defects (https://academic.oup.com/hmg/article/11/24/3047/653267),,,D,,http://flybase.org/reports/FBgn0037781
FBgn0037873,53281,,Pending,,,,,,,,,,No,Succinate dehydrogenase subunit C: involved in mitochondrial electron transport and oxidative stress response. ,Yes,,,,,,http://flybase.org/reports/FBgn0037873
FBgn0037892,v48166,,Pending,,,,,,,,,,No,Predicted structural constituent of ribosome.,Yes,,,,,,http://flybase.org/reports/FBgn0037892
FBgn0038195,v5868,,Pending,,,,,,,,,,No,Predicted Hsp70 protein binding.,Yes,,,,,,http://flybase.org/reports/FBgn0038195
FBgn0038274,51758,,Pending,,,,,,,,,,No,Predicted structural constituent of nuclear pore.,No,,,,,,http://flybase.org/reports/FBgn0038274
FBgn0038320,38294,,Pending,,,,,,,,,,No,Essential protein that is a component of the WAVE actin nucleator complex. It controls actin cytoskeleton remodeling,Yes,,,,,,http://flybase.org/reports/FBgn0038320
FBgn0038389,v45563,,Pending,,,,,,,,,,No,Predicted nucleic acid binding; zinc ion binding.,Yes,,,,,,http://flybase.org/reports/FBgn0038389
FBgn0038474,v106653,,Pending,,,,,,,,,,No,Predicted mRNA 5'-UTR binding; small ribosomal subunit rRNA binding; structural constituent of ribosome.,No,,,,,,http://flybase.org/reports/FBgn0038474
FBgn0038659,27679,,Pending,,,,,,,,,,No,Essential protein for synaptic vesicle endocytosis.,No,,,,,,http://flybase.org/reports/FBgn0038659
FBgn0038772,v42015,,Pending,,,,,,,,,,No,Nuclear protein that is required for maintaining neuronal differentiation.,Yes,,,,,,http://flybase.org/reports/FBgn0038772
FBgn0038827,53329,,Pending,,,,,,,,,,No,Predicted DNA polymerase binding.,Yes,,,,,,http://flybase.org/reports/FBgn0038827
FBgn0038877,v107374,,Pending,,,,,,,,,,Yes. Early germ cell defects (10.1534/genetics.103.023184)).,Predicted single-stranded DNA 3'-5' exodeoxyribonuclease activity.,No,,,D,,,http://flybase.org/reports/FBgn0038877
FBgn0039004,58290,,Pending,,,,,,,,,,No,Nucleoporin 133kD.,No,,,,,,http://flybase.org/reports/FBgn0039004
FBgn0039183,v108013,,Pending,,,,,,,,,,No,"Exoribonuclease that forms part of the RNA processing exosome complex. It is involved in the regulation of cell cycle progresion, microRNA expression and mRNA surveillance.",Yes,,,,,,http://flybase.org/reports/FBgn0039183
FBgn0039187,v36654,,Pending,,,,,,,,,,No,Predicted calcium-dependent phospholipid binding.,Yes,,,,,,http://flybase.org/reports/FBgn0039187
FBgn0039205,v17334,,Pending,,,,,,,,,,No,"Predicted 2 iron, 2 sulfur cluster binding; 4 iron, 4 sulfur cluster binding; iron ion binding; structural molecule activity.",Yes,,,,,,http://flybase.org/reports/FBgn0039205
FBgn0039252,v18946,,Pending,,,,,,,,,,No,Predicted metalloendopeptidase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0039252
FBgn0039337,v34316,,Pending,,,,,,,,,,No,Predicted transcription coregulator activity.,Yes,,,,,,http://flybase.org/reports/FBgn0039337
FBgn0039348,v109309,,Pending,,,,,,,,,,No,Predicted ubiquitin protein ligase binding.,Yes,,,,,,http://flybase.org/reports/FBgn0039348
FBgn0039427,65986,,Pending,,,,,,,,,,No,Predicted to contribute to protein-cysteine S-palmitoyltransferase activity.,No,,,,,,http://flybase.org/reports/FBgn0039427
FBgn0039450,v2679,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0039450
FBgn0039562,34346,,Pending,,,,,,,,,,No,Heat shock protein Hsp90 family member that is involved in midgut development.,Yes,,,,,,http://flybase.org/reports/FBgn0039562
FBgn0039580,v17187,,Pending,,,,,,,,,,No,Glutamine--fructose-6-phosphate transaminase.,Yes,,,,,,http://flybase.org/reports/FBgn0039580
FBgn0039581,56875,,Pending,,,,,,,,,,No,Peptidyl-prolyl cis-trans isomerase.,No,,,,,,http://flybase.org/reports/FBgn0039581
FBgn0039634,66930,,Pending,,,,,,,,,,No,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase.",No,,,,,,http://flybase.org/reports/FBgn0039634
FBgn0039859,v31518,,Pending,,,,,,,,,,No,Predicted transferring acyl groups other than amino-acyl groups.,Yes,,,,,,http://flybase.org/reports/FBgn0039859
FBgn0039877,38332,,Pending,,,,,,,,,,No,Methylcrotonoyl-CoA carboxylase 1: biotin-attachment subunit of the 3-methylcrotonyl-CoA carboxylase.,No,,,,,,http://flybase.org/reports/FBgn0039877
FBgn0040011,v8198,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0040011
FBgn0040022,PNC stocks - BLM 38368,,Pending,,,,,,,,,,No,Enzyme that methylates histone H3 on lysine 4 at promoter-proximal regions of most RNA Polymerase II transcribed genes. It is the catalytic subunit of the COMPASS complex,Yes,,,,,,http://flybase.org/reports/FBgn0040022
FBgn0040285,38277,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0040285
FBgn0045862,v38721,,Pending,,,,,,,,,,No,Component of the exon junction complex that is recruited to spliced mRNAs to mark where introns have been removed.,Yes,,,,,,http://flybase.org/reports/FBgn0045862
FBgn0050156,v2714,,Pending,,,,,,,,,,No,Predicted Hsp70 protein binding.,Yes,,,,,,http://flybase.org/reports/FBgn0050156
FBgn0050338,v29188,,Pending,,,,,,,,,,No,Unknown.,Yes,,,,,,http://flybase.org/reports/FBgn0050338
FBgn0050410,62196,,Pending,,,,,,,,,,No,Ribose-5-phosphate isomerase.,No,,,,,,http://flybase.org/reports/FBgn0050410
FBgn0051211,v33787,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0051211
FBgn0051213,58190,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No,,,,,,http://flybase.org/reports/FBgn0051213
FBgn0051648,v44226,,Pending,,,,,,,,,,No,Predicted copper ion binding.,Yes,,,,,,http://flybase.org/reports/FBgn0051648
FBgn0051864,No RNAi,,Pending,,,,,,,,,,Yes. Sterility (10.1073/pnas.1006503107).,Cysteine desulfurase.,-,,,G,,,http://flybase.org/reports/FBgn0051864
FBgn0052687,v100795,,Pending,,,,,,,,,,No,Unknown.,No,,,,,,http://flybase.org/reports/FBgn0052687
FBgn0053303,64909,,Pending,,,,,,,,,,No,Predicted dolichyl-diphosphooligosaccharide-protein glycotransferase activity.,No,,,,,,http://flybase.org/reports/FBgn0053303
FBgn0053554,34849,,Pending,,,,,,,,,,No,Contributes to histone acetyltransferase activity. Predicted transcription coregulator activity.,Yes,,,,,,http://flybase.org/reports/FBgn0053554
FBgn0082582,v32602,,Pending,,,,,,,,,,No,Actin/tropomyosin-associated protein involved in Notch signaling regulation.,Yes,,,,,,http://flybase.org/reports/FBgn0082582
FBgn0085444,v25074,,Pending,,,,,,,,,,No,Component of the histone locus body involved in muscle homeostasis.,Yes,,,,,,http://flybase.org/reports/FBgn0085444
FBgn0085484,57788,,Pending,,,,,,,,,,No,"Enzyme that generates Pyridoxal-5-phosphate, the metabolically active form of vitamin B6. It contributes to chromosome integrity and glucose homeostasis.",No,,,,,,http://flybase.org/reports/FBgn0085484
FBgn0086712,36739,,Pending,,,,,,,,,,No,Mitochondrial oxidoreductase involved in oxidative stress response and lipid homeostasis.,No,,,,,,http://flybase.org/reports/FBgn0086712
FBgn0087039,v106169,,Pending,,,,,,,,,,No,RNA stem-loop binding protein involved in selenocysteine incorporation at a stop codon (UGA) during translation.,Yes,,,,,,http://flybase.org/reports/FBgn0087039
FBgn0259214,31572,,Pending,,,,,,,,,,No,"Plasma membrane calcium ATPase: P-type ion pump found in the plasma membrane. It functions as a low-capacity, high-affinity Ca[2+]-extrusion mechanism, which is required for maintaining resting Ca[2+] levels in all cells.",No,Mouse infertility. Sperm motility defects (http://www.jbc.org/content/279/27/28220.long),,,C,,http://flybase.org/reports/FBgn0259214
FBgn0259482,v21551,,Pending,,,,,,,,,,No,MOB kinase activator 3.,Yes,,,,,,http://flybase.org/reports/FBgn0259482
FBgn0259986,64557,,Pending,,,,,,,,,,No,Transcriptional co-factor.,No,,,,,,http://flybase.org/reports/FBgn0259986
FBgn0260439,v49672,,Pending,,,,,,,,,,No,"Structural A subunit of the trimeric PP2A phosphatase enzyme. The roles of Pp2A-29B product include centriole duplication, chromosome segregation, autophagy, axonal transport, growth regulation, and active zone stabilization.",Yes,Mouse infertility. No details (https://www.mousephenotype.org/data/genes/MGI:1920949),,,G,,http://flybase.org/reports/FBgn0260439
FBgn0260962,v44976,,Pending,,,,,,,,,,No,"Ddb1 protein, which functions to recruit substrate receptors to Cul4-based E3 ubiquitin ligase complexes.",Yes,,,,,,http://flybase.org/reports/FBgn0260962
FBgn0261266,36742,,Pending,,,,,,,,,,No,"Member of the phospholipase D superfamily. It is anchored in the outer mitochondrial membrane and functions in the processing of primary piRNA transcripts through its endonuclease activity. zuc depletion causes sterility, transposon de-repression and accumulation of piRNA cluster transcripts.",Yes,Mouse infertility. Meiotic arrest (https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3062204/),,,A,,http://flybase.org/reports/FBgn0261266
FBgn0261274,v51169,,Pending,,,,,,,,,,No,Protein disulfide-isomerase.,Yes,,,,,,http://flybase.org/reports/FBgn0261274
FBgn0261710,v48632,,Pending,,,,,,,,,,No,Protein involved in temperature compensation of the circadian clock.,Yes,,,,,,http://flybase.org/reports/FBgn0261710
FBgn0261976,v33040,,Pending,,,,,,,,,,No,Contributes to 3'-5' DNA helicase activity.,Yes,,,,,,http://flybase.org/reports/FBgn0261976
FBgn0261983,v21928,,Pending,,,,,,,,,,No,Cytosolic protein conserved in Metazoa. It is involved in the transport of proteins such as signaling receptors through the endosomal pathway.,Yes,,,,,,http://flybase.org/reports/FBgn0261983
FBgn0261998,64883,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,No,,,,,,http://flybase.org/reports/FBgn0261998
FBgn0262483,29312,,Pending,,,,,,,,,,No,Active zone protein involved in neuromuscular synaptic transmission and presynaptic active zone organization.,No,,,,,,http://flybase.org/reports/FBgn0262483
FBgn0262740,v105146,,Pending,,,,,,,,,,No,GTPase activator activity; Rab GTPase binding.,Yes,,,,,,http://flybase.org/reports/FBgn0262740
FBgn0263390,v330671,,Pending,,,,,,,,,,No,Na[+]/H[+] hydrogen antiporter 2: protein involved in the transmembrane transport of potassium.,No,,,,,,http://flybase.org/reports/FBgn0263390
FBgn0263391,v29101,,Pending,,,,,,,,,,Yes. Mitotic and meiotic defects in male germ cells (10.1016/j.cellbi.2005.03.002)).,"Adducin homolog that is associated with the plasma membrane cytoskeleton, fusome and oocyte ring canals. It has essential functions in muscle, nerve and other tissues, and is required for fertility in males and females.",Yes,,,D,,,http://flybase.org/reports/FBgn0263391
FBgn0263395,35284,,Pending,,,,,,,,,,No,"Drosophila orthologue of MAP4K3, a Ser/Thr Kinase belonging to the Germinal Center Kinase I family of Ste20-related kinases.",Yes,,,,,,http://flybase.org/reports/FBgn0263395
FBgn0263510,v12577,,Pending,,,,,,,,,,"Yes. Male germ line stem cell defects, rest of spermatogenesis is highly defective (10.1242/dev.067942)).",Chromatin DNA binding.,Yes,,,D,,,http://flybase.org/reports/FBgn0263510
FBgn0263599,50716,,Pending,,,,,,,,,,Yes. Defects in spermatogonial differentiation and absence of mature sperm (10.1073/pnas.1513682113).,RNA helicase.,Yes,,,D,,,http://flybase.org/reports/FBgn0263599
FBgn0263603,v34969,,Pending,,,,,,,,,,No,Zinc-finger protein at 72D: involved in the splicing of the mle transcript.,Yes,,,,,,http://flybase.org/reports/FBgn0263603
FBgn0263747,v48781,,Pending,,,,,,,,,,No,Adenosinetriphosphatase.,Yes,,,,,,http://flybase.org/reports/FBgn0263747
