,layer,id-i,id-j,gene-i,gene-j,weight-ij,other-layer,id-ortho-i,id-ortho-j,gene-ortho-i,gene-ortho-j,ortho-weight-ij
2115,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,MM,ENSMUSG00000027566,ENSMUSG00000020708,Psma7,Psmc5,0.998
2116,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,MM,ENSMUSG00000036743,ENSMUSG00000020708,Psma8,Psmc5,0.996
2117,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0017556,FBgn0020369,Prosalpha4T2,Rpt6,0.99
2118,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0017556,FBgn0039788,Prosalpha4T2,Rpt6R,0.99
2119,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0004066,FBgn0020369,Prosalpha4,Rpt6,0.994
2120,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0004066,FBgn0039788,Prosalpha4,Rpt6R,0.99
2121,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0265606,FBgn0020369,Prosalpha4T1,Rpt6,0.99
2122,HS,ENSG00000154611,ENSG00000087191,PSMA8,PSMC5,0.999,DM,FBgn0265606,FBgn0039788,Prosalpha4T1,Rpt6R,0.99
2123,HS,ENSG00000154611,ENSG00000161057,PSMA8,PSMC2,0.999,MM,ENSMUSG00000027566,ENSMUSG00000028932,Psma7,Psmc2,0.998
2124,HS,ENSG00000154611,ENSG00000161057,PSMA8,PSMC2,0.999,MM,ENSMUSG00000036743,ENSMUSG00000028932,Psma8,Psmc2,0.996
2125,HS,ENSG00000154611,ENSG00000163636,PSMA8,PSMD6,0.999,MM,ENSMUSG00000027566,ENSMUSG00000021737,Psma7,Psmd6,0.996
2126,HS,ENSG00000154611,ENSG00000163636,PSMA8,PSMD6,0.999,MM,ENSMUSG00000036743,ENSMUSG00000021737,Psma8,Psmd6,0.995
2127,HS,ENSG00000154611,ENSG00000163636,PSMA8,PSMD6,0.999,DM,FBgn0017556,FBgn0028688,Prosalpha4T2,Rpn7,0.995
2128,HS,ENSG00000154611,ENSG00000163636,PSMA8,PSMD6,0.999,DM,FBgn0004066,FBgn0028688,Prosalpha4,Rpn7,0.996
2129,HS,ENSG00000154611,ENSG00000163636,PSMA8,PSMD6,0.999,DM,FBgn0265606,FBgn0028688,Prosalpha4T1,Rpn7,0.995
2130,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,MM,ENSMUSG00000027566,ENSMUSG00000030751,Psma7,Psma1,0.999
2131,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,MM,ENSMUSG00000036743,ENSMUSG00000030751,Psma8,Psma1,0.994
2132,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0017556,FBgn0250843,Prosalpha4T2,Prosalpha6,0.987
2133,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0017556,FBgn0032492,Prosalpha4T2,Prosalpha6T,0.989
2134,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0004066,FBgn0250843,Prosalpha4,Prosalpha6,0.999
2135,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0004066,FBgn0032492,Prosalpha4,Prosalpha6T,0.987
2136,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0265606,FBgn0250843,Prosalpha4T1,Prosalpha6,0.989
2137,HS,ENSG00000154611,ENSG00000129084,PSMA8,PSMA1,0.999,DM,FBgn0265606,FBgn0032492,Prosalpha4T1,Prosalpha6T,0.988
2138,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,MM,ENSMUSG00000027566,ENSMUSG00000021832,Psma7,Psmc6,0.998
2139,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,MM,ENSMUSG00000036743,ENSMUSG00000021832,Psma8,Psmc6,0.996
2140,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0017556,FBgn0036224,Prosalpha4T2,Rpt4R,0.991
2141,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0017556,FBgn0028685,Prosalpha4T2,Rpt4,0.99
2142,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0004066,FBgn0036224,Prosalpha4,Rpt4R,0.99
2143,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0004066,FBgn0028685,Prosalpha4,Rpt4,0.998
2144,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0265606,FBgn0036224,Prosalpha4T1,Rpt4R,0.991
2145,HS,ENSG00000154611,ENSG00000100519,PSMA8,PSMC6,0.999,DM,FBgn0265606,FBgn0028685,Prosalpha4T1,Rpt4,0.99
2146,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,MM,ENSMUSG00000027566,ENSMUSG00000028837,Psma7,Psmb2,0.999
2147,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,MM,ENSMUSG00000036743,ENSMUSG00000028837,Psma8,Psmb2,0.996
2148,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0017556,FBgn0031442,Prosalpha4T2,Prosbeta4R1,0.991
2149,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0017556,FBgn0032596,Prosalpha4T2,Prosbeta4,0.986
2150,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0017556,FBgn0031443,Prosalpha4T2,Prosbeta4R2,0.988
2151,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0004066,FBgn0031442,Prosalpha4,Prosbeta4R1,0.989
2152,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0004066,FBgn0032596,Prosalpha4,Prosbeta4,0.999
2153,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0004066,FBgn0031443,Prosalpha4,Prosbeta4R2,0.99
2154,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0265606,FBgn0031442,Prosalpha4T1,Prosbeta4R1,0.99
2155,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0265606,FBgn0032596,Prosalpha4T1,Prosbeta4,0.986
2156,HS,ENSG00000154611,ENSG00000126067,PSMA8,PSMB2,0.999,DM,FBgn0265606,FBgn0031443,Prosalpha4T1,Prosbeta4R2,0.986
2157,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,MM,ENSMUSG00000027566,ENSMUSG00000069379,Psma7,Gm4950,0.992
2158,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,MM,ENSMUSG00000027566,ENSMUSG00000069744,Psma7,Psmb3,0.999
2159,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,MM,ENSMUSG00000036743,ENSMUSG00000069379,Psma8,Gm4950,0.991
2160,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,MM,ENSMUSG00000036743,ENSMUSG00000069744,Psma8,Psmb3,0.991
2161,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,DM,FBgn0017556,FBgn0026380,Prosalpha4T2,Prosbeta3,0.996
2162,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,DM,FBgn0004066,FBgn0026380,Prosalpha4,Prosbeta3,0.999
2163,HS,ENSG00000154611,ENSG00000277791,PSMA8,PSMB3,0.999,DM,FBgn0265606,FBgn0026380,Prosalpha4T1,Prosbeta3,0.996
2164,HS,ENSG00000154611,ENSG00000165916,PSMA8,PSMC3,0.999,MM,ENSMUSG00000027566,ENSMUSG00000002102,Psma7,Psmc3,0.998
2165,HS,ENSG00000154611,ENSG00000165916,PSMA8,PSMC3,0.999,MM,ENSMUSG00000036743,ENSMUSG00000002102,Psma8,Psmc3,0.994
2166,HS,ENSG00000154611,ENSG00000165916,PSMA8,PSMC3,0.999,DM,FBgn0017556,FBgn0028684,Prosalpha4T2,Rpt5,0.995
2167,HS,ENSG00000154611,ENSG00000165916,PSMA8,PSMC3,0.999,DM,FBgn0004066,FBgn0028684,Prosalpha4,Rpt5,0.996
2168,HS,ENSG00000154611,ENSG00000165916,PSMA8,PSMC3,0.999,DM,FBgn0265606,FBgn0028684,Prosalpha4T1,Rpt5,0.995
2169,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,MM,ENSMUSG00000027566,ENSMUSG00000022193,Psma7,Psmb5,0.999
2170,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,MM,ENSMUSG00000036743,ENSMUSG00000022193,Psma8,Psmb5,0.992
2171,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0017556,FBgn0034842,Prosalpha4T2,Prosbeta5R1,0.979
2172,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0017556,FBgn0051742,Prosalpha4T2,Prosbeta5R2,0.982
2173,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0017556,FBgn0029134,Prosalpha4T2,Prosbeta5,0.976
2174,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0004066,FBgn0034842,Prosalpha4,Prosbeta5R1,0.976
2175,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0004066,FBgn0051742,Prosalpha4,Prosbeta5R2,0.994
2176,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0004066,FBgn0029134,Prosalpha4,Prosbeta5,0.997
2177,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0265606,FBgn0034842,Prosalpha4T1,Prosbeta5R1,0.978
2178,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0265606,FBgn0051742,Prosalpha4T1,Prosbeta5R2,0.995
2179,HS,ENSG00000154611,ENSG00000100804,PSMA8,PSMB5,0.999,DM,FBgn0265606,FBgn0029134,Prosalpha4T1,Prosbeta5,0.976
2180,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,MM,ENSMUSG00000026750,ENSMUSG00000028837,Psmb7,Psmb2,0.999
2181,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,MM,ENSMUSG00000031897,ENSMUSG00000028837,Psmb10,Psmb2,0.999
2182,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0029812,FBgn0031442,Prosbeta2R1,Prosbeta4R1,0.979
2183,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0029812,FBgn0032596,Prosbeta2R1,Prosbeta4,0.976
2184,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0029812,FBgn0031443,Prosbeta2R1,Prosbeta4R2,0.979
2185,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0023174,FBgn0031442,Prosbeta2,Prosbeta4R1,0.976
2186,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0023174,FBgn0032596,Prosbeta2,Prosbeta4,0.999
2187,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0023174,FBgn0031443,Prosbeta2,Prosbeta4R2,0.981
2188,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0037296,FBgn0031442,Prosbeta2R2,Prosbeta4R1,0.895
2189,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0037296,FBgn0032596,Prosbeta2R2,Prosbeta4,0.95
2190,HS,ENSG00000205220,ENSG00000126067,PSMB10,PSMB2,0.999,DM,FBgn0037296,FBgn0031443,Prosbeta2R2,Prosbeta4R2,0.924
2191,HS,ENSG00000205220,ENSG00000100902,PSMB10,PSMA6,0.999,MM,ENSMUSG00000026750,ENSMUSG00000021024,Psmb7,Psma6,0.999
2192,HS,ENSG00000205220,ENSG00000100902,PSMB10,PSMA6,0.999,MM,ENSMUSG00000031897,ENSMUSG00000021024,Psmb10,Psma6,0.999
2193,HS,ENSG00000205220,ENSG00000100902,PSMB10,PSMA6,0.999,DM,FBgn0029812,FBgn0050382,Prosbeta2R1,CG30382,0.975
2194,HS,ENSG00000205220,ENSG00000100902,PSMB10,PSMA6,0.999,DM,FBgn0023174,FBgn0050382,Prosbeta2,CG30382,0.992
2195,HS,ENSG00000205220,ENSG00000100902,PSMB10,PSMA6,0.999,DM,FBgn0037296,FBgn0050382,Prosbeta2R2,CG30382,0.975
2196,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,MM,ENSMUSG00000026750,ENSMUSG00000069379,Psmb7,Gm4950,0.993
2197,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,MM,ENSMUSG00000026750,ENSMUSG00000069744,Psmb7,Psmb3,0.999
2198,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,MM,ENSMUSG00000031897,ENSMUSG00000069379,Psmb10,Gm4950,0.993
2199,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,MM,ENSMUSG00000031897,ENSMUSG00000069744,Psmb10,Psmb3,0.999
2200,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,DM,FBgn0029812,FBgn0026380,Prosbeta2R1,Prosbeta3,0.995
2201,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,DM,FBgn0023174,FBgn0026380,Prosbeta2,Prosbeta3,0.999
2202,HS,ENSG00000205220,ENSG00000277791,PSMB10,PSMB3,0.999,DM,FBgn0037296,FBgn0026380,Prosbeta2R2,Prosbeta3,0.987
2203,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,MM,ENSMUSG00000026750,ENSMUSG00000032301,Psmb7,Psma4,0.999
2204,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,MM,ENSMUSG00000031897,ENSMUSG00000032301,Psmb10,Psma4,0.998
2205,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0029812,FBgn0261394,Prosbeta2R1,Prosalpha3,0.992
2206,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0029812,FBgn0261395,Prosbeta2R1,Prosalpha3T,0.991
2207,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0023174,FBgn0261394,Prosbeta2,Prosalpha3,0.999
2208,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0023174,FBgn0261395,Prosbeta2,Prosalpha3T,0.989
2209,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0037296,FBgn0261394,Prosbeta2R2,Prosalpha3,0.969
2210,HS,ENSG00000205220,ENSG00000041357,PSMB10,PSMA4,0.999,DM,FBgn0037296,FBgn0261395,Prosbeta2R2,Prosalpha3T,0.977
2211,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,MM,ENSMUSG00000026750,ENSMUSG00000050490,Psmb7,Gm8394,0.955
2212,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,MM,ENSMUSG00000026750,ENSMUSG00000068749,Psmb7,Psma5,0.998
2213,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,MM,ENSMUSG00000031897,ENSMUSG00000050490,Psmb10,Gm8394,0.903
2214,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,MM,ENSMUSG00000031897,ENSMUSG00000068749,Psmb10,Psma5,0.998
2215,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,DM,FBgn0029812,FBgn0016697,Prosbeta2R1,Prosalpha5,0.994
2216,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,DM,FBgn0023174,FBgn0016697,Prosbeta2,Prosalpha5,0.999
2217,HS,ENSG00000205220,ENSG00000143106,PSMB10,PSMA5,0.999,DM,FBgn0037296,FBgn0016697,Prosbeta2R2,Prosalpha5,0.993
2218,HS,ENSG00000205220,ENSG00000008018,PSMB10,PSMB1,0.999,MM,ENSMUSG00000026750,ENSMUSG00000014769,Psmb7,Psmb1,0.999
2219,HS,ENSG00000205220,ENSG00000008018,PSMB10,PSMB1,0.999,MM,ENSMUSG00000031897,ENSMUSG00000014769,Psmb10,Psmb1,0.999
2220,HS,ENSG00000205220,ENSG00000008018,PSMB10,PSMB1,0.999,DM,FBgn0029812,FBgn0002284,Prosbeta2R1,Prosbeta6,0.996
2221,HS,ENSG00000205220,ENSG00000008018,PSMB10,PSMB1,0.999,DM,FBgn0023174,FBgn0002284,Prosbeta2,Prosbeta6,0.999
2222,HS,ENSG00000205220,ENSG00000008018,PSMB10,PSMB1,0.999,DM,FBgn0037296,FBgn0002284,Prosbeta2R2,Prosbeta6,0.989
2223,HS,ENSG00000205220,ENSG00000163636,PSMB10,PSMD6,0.999,MM,ENSMUSG00000026750,ENSMUSG00000021737,Psmb7,Psmd6,0.997
2224,HS,ENSG00000205220,ENSG00000163636,PSMB10,PSMD6,0.999,MM,ENSMUSG00000031897,ENSMUSG00000021737,Psmb10,Psmd6,0.995
2225,HS,ENSG00000205220,ENSG00000163636,PSMB10,PSMD6,0.999,DM,FBgn0029812,FBgn0028688,Prosbeta2R1,Rpn7,0.994
2226,HS,ENSG00000205220,ENSG00000163636,PSMB10,PSMD6,0.999,DM,FBgn0023174,FBgn0028688,Prosbeta2,Rpn7,0.997
2227,HS,ENSG00000205220,ENSG00000163636,PSMB10,PSMD6,0.999,DM,FBgn0037296,FBgn0028688,Prosbeta2R2,Rpn7,0.95
2228,HS,ENSG00000205220,ENSG00000159792,PSMB10,PSKH1,0.753,MM,ENSMUSG00000031897,ENSMUSG00000048310,Psmb10,Pskh1,0.526
2229,HS,ENSG00000205220,ENSG00000106588,PSMB10,PSMA2,0.999,MM,ENSMUSG00000026750,ENSMUSG00000015671,Psmb7,Psma2,0.999
2230,HS,ENSG00000205220,ENSG00000106588,PSMB10,PSMA2,0.999,MM,ENSMUSG00000031897,ENSMUSG00000015671,Psmb10,Psma2,0.999
2231,HS,ENSG00000205220,ENSG00000106588,PSMB10,PSMA2,0.999,DM,FBgn0029812,FBgn0086134,Prosbeta2R1,Prosalpha2,0.996
2232,HS,ENSG00000205220,ENSG00000106588,PSMB10,PSMA2,0.999,DM,FBgn0023174,FBgn0086134,Prosbeta2,Prosalpha2,0.999
2233,HS,ENSG00000205220,ENSG00000106588,PSMB10,PSMA2,0.999,DM,FBgn0037296,FBgn0086134,Prosbeta2R2,Prosalpha2,0.99
2234,HS,ENSG00000205220,ENSG00000100567,PSMB10,PSMA3,0.999,MM,ENSMUSG00000026750,ENSMUSG00000060073,Psmb7,Psma3,0.999
2235,HS,ENSG00000205220,ENSG00000100567,PSMB10,PSMA3,0.999,MM,ENSMUSG00000031897,ENSMUSG00000060073,Psmb10,Psma3,0.999
2236,HS,ENSG00000205220,ENSG00000100567,PSMB10,PSMA3,0.999,DM,FBgn0029812,FBgn0023175,Prosbeta2R1,Prosalpha7,0.997
2237,HS,ENSG00000205220,ENSG00000100567,PSMB10,PSMA3,0.999,DM,FBgn0023174,FBgn0023175,Prosbeta2,Prosalpha7,0.999
2238,HS,ENSG00000205220,ENSG00000100567,PSMB10,PSMA3,0.999,DM,FBgn0037296,FBgn0023175,Prosbeta2R2,Prosalpha7,0.987
2239,HS,ENSG00000205220,ENSG00000159377,PSMB10,PSMB4,0.999,MM,ENSMUSG00000026750,ENSMUSG00000005779,Psmb7,Psmb4,0.999
2240,HS,ENSG00000205220,ENSG00000159377,PSMB10,PSMB4,0.999,MM,ENSMUSG00000031897,ENSMUSG00000005779,Psmb10,Psmb4,0.999
2241,HS,ENSG00000205220,ENSG00000159377,PSMB10,PSMB4,0.999,DM,FBgn0029812,FBgn0250746,Prosbeta2R1,Prosbeta7,0.995
2242,HS,ENSG00000205220,ENSG00000159377,PSMB10,PSMB4,0.999,DM,FBgn0023174,FBgn0250746,Prosbeta2,Prosbeta7,0.999
2243,HS,ENSG00000205220,ENSG00000159377,PSMB10,PSMB4,0.999,DM,FBgn0037296,FBgn0250746,Prosbeta2R2,Prosbeta7,0.976
2244,HS,ENSG00000112531,ENSG00000099917,QKI,MED15,0.994,MM,ENSMUSG00000062078,ENSMUSG00000012114,Qk,Med15,0.859
2245,HS,ENSG00000112531,ENSG00000099917,QKI,MED15,0.994,DM,FBgn0264491,FBgn0027592,how,MED15,0.875
2246,HS,ENSG00000112531,ENSG00000042429,QKI,MED17,0.993,MM,ENSMUSG00000062078,ENSMUSG00000031935,Qk,Med17,0.859
2247,HS,ENSG00000112531,ENSG00000042429,QKI,MED17,0.993,DM,FBgn0264491,FBgn0038578,how,MED17,0.874
2248,HS,ENSG00000112531,ENSG00000175221,QKI,MED16,0.993,MM,ENSMUSG00000062078,ENSMUSG00000013833,Qk,Med16,0.859
2249,HS,ENSG00000112531,ENSG00000108510,QKI,MED13,0.993,MM,ENSMUSG00000062078,ENSMUSG00000034297,Qk,Med13,0.858
2250,HS,ENSG00000112531,ENSG00000108510,QKI,MED13,0.993,MM,ENSMUSG00000062078,ENSMUSG00000018076,Qk,Med13l,0.707
2251,HS,ENSG00000112531,ENSG00000108510,QKI,MED13,0.993,DM,FBgn0264491,FBgn0003415,how,skd,0.782
2252,HS,ENSG00000112531,ENSG00000108590,QKI,MED31,0.993,MM,ENSMUSG00000062078,ENSMUSG00000020801,Qk,Med31,0.856
2253,HS,ENSG00000112531,ENSG00000108590,QKI,MED31,0.993,DM,FBgn0264491,FBgn0037262,how,MED31,0.873
2254,HS,ENSG00000112531,ENSG00000133398,QKI,MED10,0.993,MM,ENSMUSG00000062078,ENSMUSG00000021598,Qk,Med10,0.856
2255,HS,ENSG00000112531,ENSG00000133398,QKI,MED10,0.993,DM,FBgn0264491,FBgn0036581,how,MED10,0.873
2256,HS,ENSG00000112531,ENSG00000136146,QKI,MED4,0.993,MM,ENSMUSG00000062078,ENSMUSG00000022109,Qk,Med4,0.859
2257,HS,ENSG00000112531,ENSG00000136146,QKI,MED4,0.993,DM,FBgn0264491,FBgn0035754,how,MED4,0.874
2258,HS,ENSG00000112531,ENSG00000004534,QKI,RBM6,0.664,MM,ENSMUSG00000062078,ENSMUSG00000032582,Qk,Rbm6,0.676
2259,HS,ENSG00000112531,ENSG00000160563,QKI,MED27,0.993,MM,ENSMUSG00000062078,ENSMUSG00000026799,Qk,Med27,0.859
2260,HS,ENSG00000112531,ENSG00000160563,QKI,MED27,0.993,DM,FBgn0264491,FBgn0037359,how,MED27,0.874
2261,HS,ENSG00000112531,ENSG00000063322,QKI,MED29,0.993,MM,ENSMUSG00000062078,ENSMUSG00000003444,Qk,Med29,0.856
2262,HS,ENSG00000112531,ENSG00000180182,QKI,MED14,0.993,DM,FBgn0264491,FBgn0035145,how,MED14,0.874
2263,HS,ENSG00000112531,ENSG00000104973,QKI,MED25,0.994,MM,ENSMUSG00000062078,ENSMUSG00000002968,Qk,Med25,0.859
2264,HS,ENSG00000112531,ENSG00000104973,QKI,MED25,0.994,DM,FBgn0264491,FBgn0039170,how,CG13609,0.767
2265,HS,ENSG00000112531,ENSG00000008838,QKI,MED24,0.993,MM,ENSMUSG00000062078,ENSMUSG00000017210,Qk,Med24,0.859
2266,HS,ENSG00000112531,ENSG00000008838,QKI,MED24,0.993,DM,FBgn0264491,FBgn0035851,how,MED24,0.874
2267,HS,ENSG00000112531,ENSG00000112282,QKI,MED23,0.993,MM,ENSMUSG00000062078,ENSMUSG00000019984,Qk,Med23,0.859
2268,HS,ENSG00000112531,ENSG00000112282,QKI,MED23,0.993,DM,FBgn0264491,FBgn0034795,how,MED23,0.873
2269,HS,ENSG00000161800,ENSG00000112053,RACGAP1,SLC26A8,0.841,MM,ENSMUSG00000023015,ENSMUSG00000036196,Racgap1,Slc26a8,0.647
2270,HS,ENSG00000161800,ENSG00000114346,RACGAP1,ECT2,0.999,MM,ENSMUSG00000023015,ENSMUSG00000027699,Racgap1,Ect2,0.998
2271,HS,ENSG00000161800,ENSG00000114346,RACGAP1,ECT2,0.999,DM,FBgn0045843,FBgn0003041,RacGAP84C,pbl,0.924
2272,HS,ENSG00000161800,ENSG00000114346,RACGAP1,ECT2,0.999,DM,FBgn0086356,FBgn0003041,tum,pbl,0.994
2273,HS,ENSG00000161800,ENSG00000088727,RACGAP1,KIF9,0.927,MM,ENSMUSG00000023015,ENSMUSG00000032489,Racgap1,Kif9,0.932
2274,HS,ENSG00000161800,ENSG00000088727,RACGAP1,KIF9,0.927,MM,ENSMUSG00000023015,ENSMUSG00000023999,Racgap1,Kif6,0.945
2275,HS,ENSG00000161800,ENSG00000112984,RACGAP1,KIF20A,0.999,MM,ENSMUSG00000023015,ENSMUSG00000024795,Racgap1,Kif20b,0.991
2276,HS,ENSG00000161800,ENSG00000112984,RACGAP1,KIF20A,0.999,MM,ENSMUSG00000023015,ENSMUSG00000003779,Racgap1,Kif20a,0.996
2277,HS,ENSG00000161800,ENSG00000112984,RACGAP1,KIF20A,0.999,DM,FBgn0045843,FBgn0003545,RacGAP84C,sub,0.986
2278,HS,ENSG00000161800,ENSG00000112984,RACGAP1,KIF20A,0.999,DM,FBgn0086356,FBgn0003545,tum,sub,0.988
2279,HS,ENSG00000161800,ENSG00000137807,RACGAP1,AC027237.1,0.999,MM,ENSMUSG00000023015,ENSMUSG00000032254,Racgap1,Kif23,0.999
2280,HS,ENSG00000161800,ENSG00000137807,RACGAP1,AC027237.1,0.999,DM,FBgn0045843,FBgn0011692,RacGAP84C,pav,0.998
2281,HS,ENSG00000161800,ENSG00000137807,RACGAP1,AC027237.1,0.999,DM,FBgn0086356,FBgn0011692,tum,pav,0.999
2282,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,MM,ENSMUSG00000023015,ENSMUSG00000038844,Racgap1,Kif16b,0.924
2283,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,MM,ENSMUSG00000023015,ENSMUSG00000063077,Racgap1,Kif1b,0.924
2284,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,MM,ENSMUSG00000023015,ENSMUSG00000020821,Racgap1,Kif1c,0.924
2285,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,DM,FBgn0045843,FBgn0004387,RacGAP84C,Klp98A,0.916
2286,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,DM,FBgn0045843,FBgn0267002,RacGAP84C,unc-104,0.916
2287,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,DM,FBgn0086356,FBgn0004387,tum,Klp98A,0.916
2288,HS,ENSG00000161800,ENSG00000054523,RACGAP1,KIF1B,0.922,DM,FBgn0086356,FBgn0267002,tum,unc-104,0.916
2289,HS,ENSG00000161800,ENSG00000138182,RACGAP1,KIF20B,0.992,MM,ENSMUSG00000023015,ENSMUSG00000024795,Racgap1,Kif20b,0.991
